file,key,language,path,state,value,source_value,comment
Localizable,tutorial.step.4,bn,,translated,"এই গোলাপি কাঁকড়াটি তোমার রাজার জন্য একটি বাড়তি জীবন আনছে। এটিতে ট্যাপ করো, তাহলে হৃদয়টি সরাসরি রাজার কাছে নিয়ে যাবে!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,bo,,translated,སྡིག་སྲིན་རྩི་མདོག་འདིས་རྒྱལ་པོར་སྲོག་གཅིག་ཁ་སྣོན་ཁྱེར་ཡོང་གི་འདུག དེ་མནན་ན་སྙིང་དེ་ཐད་ཀར་རྒྱལ་པོའི་རྩར་ཁྱེར་འགྲོ།,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,bs,,translated,Ovaj ružičasti rak donosi tvom Kralju dodatni život. Dodirni ga i odnijet će srce pravo do njega!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,ca,,translated,Aquest cranc rosa porta una vida extra al teu Rei. Toca’l i li durà el cor directament!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,cs,,translated,Tenhle růžový krab nese tvému Králi život navíc. Klepni na něj a donese mu srdce až k němu!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,cy,,translated,Mae’r cranc pinc hwn yn dod â bywyd ychwanegol i dy Frenin. Tapia fo a bydd yn cario’r galon ato!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,da,,translated,"Den lyserøde krabbe kommer med et ekstra liv til din Konge. Tryk på den, så bærer den hjertet hele vejen hen til ham!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,de,,translated,"Diese rosa Krabbe bringt deinem König ein Extraleben. Tippe auf sie, dann trägt sie das Herz direkt zu ihm!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,el,,translated,Αυτό το ροζ καβούρι φέρνει μια έξτρα ζωή στον Βασιλιά σου. Πάτησέ το και θα του πάει την καρδιά κατευθείαν!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,en,,translated,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,es,,translated,Este cangrejo rosa lleva una vida extra a tu Rey. Tócalo y llevará el corazón directamente hasta él.,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,et,,translated,See roosa krabi toob sinu Kuningale ühe lisaelu. Puuduta teda ja ta kannab südame otse Kuningani!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,eu,,translated,Karramarro arrosa honek bizitza gehigarri bat darama zure Erregearentzat. Ukitu eta bihotza zuzenean eramango dio!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,fa,,translated,این خرچنگ صورتی برای پادشاهت یک جان اضافه می‌آورد. روی آن بزن تا قلب را مستقیم به او برساند!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,fi,,translated,"Tämä vaaleanpunainen rapu tuo Kuninkaallesi lisäelämän. Napauta sitä, niin se vie sydämen suoraan hänelle!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,fo,,translated,"Hesin ljósareyði krabbin kemur við einum eyka lívi til Kongin hjá tær. Trýst á hann, so ber hann hjartað beinleiðis til hansara!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,fr,,translated,Ce crabe rose apporte une vie en plus à ton Roi. Touche-le et il lui portera le cœur !,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,ga,,translated,Tá an portán bándearg seo ag tabhairt saol breise do do Rí. Tapáil é agus iompróidh sé an croí díreach chuige!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,gl,,translated,Este cangrexo rosa leva unha vida extra ao teu Rei. Tócao e levaralle o corazón directamente!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,gu,,translated,આ ગુલાબી કરચલો તમારા રાજા માટે એક વધારાની જિંદગી લાવે છે. તેને ટૅપ કરો અને તે હૃદય સીધું રાજા સુધી લઈ જશે!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,he,,translated,הסרטן הוורוד הזה מביא למלך חיים נוספים. נוגעים בו והוא נושא את הלב ישר אליו!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,hi,,translated,यह गुलाबी केकड़ा तुम्हारे राजा के लिए एक अतिरिक्त जान ला रहा है। इसे टैप करो और यह दिल सीधे राजा तक पहुँचा देगा!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,hr,,translated,Ovaj ružičasti rak nosi tvom Kralju dodatni život. Dodirni ga i odnijet će srce ravno do njega!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,hu,,translated,"Ez a rózsaszín rák egy extra életet visz a Királyodnak. Koppints rá, és egyenesen elviszi hozzá a szívet!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,hy,,translated,"Այս վարդագույն խեցգետինը լրացուցիչ կյանք է տանում քո Թագավորին։ Հպիր նրան, և նա սիրտը կտանի ուղիղ Թագավորին։",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,id,,translated,Kepiting merah muda ini membawa satu nyawa tambahan untuk Rajamu. Ketuk dia dan dia akan membawa hati itu langsung ke Rajamu!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,is,,translated,Þessi bleiki krabbi færir Konunginum þínum aukalíf. Pikkaðu á hann og hann ber hjartað beint til hans!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,it,,translated,Questo granchio rosa sta portando una vita extra al tuo Re. Toccalo e porterà il cuore dritto da lui!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,ja,,translated,このピンクのカニは王さまにライフを1つ届けてくれるよ。タップすると、ハートをまっすぐ王さまのところへ運んでくれる！,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,ka,,translated,ამ ვარდისფერ კიბორჩხალას შენს მეფესთან დამატებითი სიცოცხლე მოაქვს. შეეხე და ის გულს პირდაპირ მეფეს მიუტანს!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,kk,,translated,"Бұл қызғылт шаян Патшаңа қосымша өмір алып келеді. Оны түрт, сонда жүректі тура Патшаңа жеткізеді!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,km,,translated,ក្តាមពណ៌ផ្កាឈូកនេះកំពុងនាំជីវិតបន្ថែមមួយទៅឲ្យស្តេច។ ប៉ះវា ហើយវានឹងនាំបេះដូងទៅដល់ស្តេចផ្ទាល់!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,kn,,translated,"ಈ ಗುಲಾಬಿ ಏಡಿ ನಿನ್ನ ರಾಜನಿಗೆ ಒಂದು ಹೆಚ್ಚುವರಿ ಜೀವ ತರುತ್ತಿದೆ. ಅದನ್ನು ಟ್ಯಾಪ್ ಮಾಡು, ಅದು ಹೃದಯವನ್ನು ನೇರವಾಗಿ ರಾಜನಿಗೆ ತಲುಪಿಸುತ್ತದೆ!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,ko,,translated,이 분홍색 게는 왕에게 생명 한 칸을 더 가져다줘요. 탭하면 하트를 왕에게 바로 가져가요!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,lo,,translated,ປູສີບົວໂຕນີ້ກຳລັງນຳຊີວິດເພີ່ມໄປໃຫ້ກະສັດ. ແຕະມັນ ແລ້ວມັນຈະນຳຫົວໃຈໄປຫາກະສັດໂດຍກົງ!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,lt,,translated,Šis rožinis krabas neša tavo Karaliui papildomą gyvybę. Paliesk jį ir jis nuneš širdelę tiesiai Karaliui!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,lv,,translated,"Šis rozā krabis nes tavam Karalim papildu dzīvību. Pieskaries tam, un tas aiznesīs sirsniņu tieši pie Karaļa!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,mk,,translated,Овој розов рак му носи дополнителен живот на твојот Крал. Допри го и ќе му го однесе срцето право до него!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,ml,,translated,"ഈ പിങ്ക് ഞണ്ട് നിന്റെ രാജാവിന് ഒരു അധിക ജീവൻ കൊണ്ടുവരുന്നു. അതിനെ ടാപ്പ് ചെയ്യൂ, ഹൃദയം നേരെ രാജാവിന്റെ അടുത്തേക്ക് കൊണ്ടുപോകും!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,mn,,translated,"Энэ ягаан хавч Хаанд чинь нэмэлт амь авчирч байна. Түүн дээр товшоод, зүрхийг шууд Хаанд чинь хүргэ!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,mr,,translated,हा गुलाबी खेकडा तुझ्या राजासाठी एक जादा जीव आणतोय. त्याच्यावर टॅप कर आणि तो हृदय थेट राजापर्यंत नेईल!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,ms,,translated,Ketam merah jambu ini membawa satu nyawa tambahan untuk Raja kamu. Ketik padanya dan ia akan membawa hati terus kepada Raja!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,my,,translated,ဒီပန်းရောင်ကဏန်းက မင်းကြီးအတွက် အပိုအသက်တစ်ခု ယူလာတယ်။ တို့လိုက်ရင် နှလုံးကို မင်းကြီးဆီ တန်းပို့ပေးမယ်!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,nb,,translated,"Denne rosa krabben kommer med et ekstra liv til Kongen din. Trykk på den, så bærer den hjertet helt fram til ham!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,ne,,translated,यो गुलाबी गँगटोले तिम्रो राजाका लागि थप एउटा जीवन ल्याउँदैछ। यसमा ट्याप गर र यसले मुटु सिधै राजासम्म पुर्‍याउँछ!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,nl,,translated,"Deze roze krab brengt je King een extra leven. Tik hem aan, dan brengt hij het hartje naar hem toe!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,or,,translated,"ଏହି ଗୋଲାପୀ କଙ୍କଡ଼ା ତୁମ ରାଜାଙ୍କ ପାଇଁ ଗୋଟିଏ ଅତିରିକ୍ତ ଜୀବନ ଆଣୁଛି। ଏହାକୁ ଟ୍ୟାପ୍ କର, ଏହା ହୃଦୟଟି ସିଧା ରାଜାଙ୍କ ପାଖକୁ ନେଇଯିବ!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,pa,,translated,ਇਹ ਗੁਲਾਬੀ ਕੇਕੜਾ ਤੇਰੇ ਰਾਜੇ ਲਈ ਇੱਕ ਵਾਧੂ ਜ਼ਿੰਦਗੀ ਲਿਆ ਰਿਹਾ ਹੈ। ਇਸਨੂੰ ਟੈਪ ਕਰ ਅਤੇ ਇਹ ਦਿਲ ਸਿੱਧਾ ਰਾਜੇ ਤੱਕ ਲੈ ਜਾਵੇਗਾ!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,pl,,translated,"Ten różowy krab niesie twojemu Królowi dodatkowe życie. Dotknij go, a zaniesie serce prosto do niego!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,pt,,translated,Este caranguejo cor-de-rosa leva uma vida extra ao teu Rei. Toca nele e ele leva o coração direitinho até ao Rei!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,ro,,translated,Acest crab roz îi aduce Regelui tău o viață în plus. Atinge-l și va duce inima direct la el!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,ru,,translated,"Этот розовый краб несёт твоему Королю дополнительную жизнь. Нажми на него, и он доставит сердечко прямо Королю!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,si,,translated,"මේ රෝස කකුළුවා ඔයාගේ රජුට අමතර ජීවිතයක් ගෙන එනවා. ඒකට ටැප් කරන්න, එයා හදවත කෙළින්ම රජු ළඟට ගෙන යයි!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,sk,,translated,Tento ružový krab nesie tvojmu Kráľovi život navyše. Ťukni naň a donesie mu srdce priamo k nemu!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,sl,,translated,Ta rožnati rak tvojemu Kralju prinaša dodatno življenje. Tapni ga in srce bo odnesel naravnost do njega!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,sq,,translated,Kjo gaforre rozë po i sjell Mbretit tënd një jetë shtesë. Preke dhe do t’ia çojë zemrën drejt e atij!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,sr,,translated,Овај ружичасти рак носи твом Краљу додатни живот. Додирни га и однеће срце право до њега!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,sv,,translated,Den här rosa krabban kommer med ett extra liv till din Kung. Tryck på den så bär den hjärtat hela vägen fram till honom!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,sw,,translated,Kaa huyu wa waridi anamletea Mfalme wako uhai wa ziada. Mguse na atapeleka moyo moja kwa moja kwake!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,ta,,translated,"இந்த இளஞ்சிவப்பு நண்டு உன் ராஜாவுக்கு ஒரு கூடுதல் உயிரை கொண்டு வருகிறது. அதைத் தட்டு, அது இதயத்தை நேராக ராஜாவிடம் கொண்டு செல்லும்!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,te,,translated,"ఈ గులాబీ పీత నీ రాజుకు ఒక అదనపు ప్రాణం తీసుకొస్తోంది. దానిపై ట్యాప్ చేయి, అది గుండెను నేరుగా రాజు దగ్గరకు తీసుకెళ్తుంది!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,th,,translated,ปูสีชมพูตัวนี้กำลังนำชีวิตเพิ่มไปให้พระราชา แตะมันแล้วมันจะนำหัวใจตรงไปหาพระราชา!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,tr,,translated,"Bu pembe yengeç Kralına fazladan bir can getiriyor. Ona dokun, kalbi doğrudan Kralına götürsün!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,ug,,translated,بۇ ھالرەڭ قىسقۇچپاقا پادىشاھىڭىزغا قوشۇمچە بىر جان ئېلىپ كېلىۋاتىدۇ. ئۇنىڭغا تېگىڭ، يۈرەكنى بىۋاسىتە پادىشاھىڭىزغا يەتكۈزسۇن!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,uk,,translated,"Цей рожевий краб несе твоєму Королю додаткове життя. Торкнися його, і він доставить сердечко просто до Короля!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,ur,,translated,یہ گلابی کیکڑا تمہارے بادشاہ کے لیے ایک اضافی جان لا رہا ہے۔ اسے چھوؤ اور یہ دل سیدھا بادشاہ تک پہنچا دے گا!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,uz,,translated,"Bu pushti qisqichbaqa Qirolingga qo‘shimcha jon olib kelmoqda. Unga teg, yurakni to‘g‘ri Qirolingga olib borsin!",This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,vi,,translated,Con cua hồng này đang mang thêm một mạng cho Đức Vua. Chạm vào nó để nó mang trái tim đến thẳng chỗ Đức Vua!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,zh,,translated,这只粉色螃蟹会给国王带来一条额外生命。点一下它，它就会把爱心送到国王身边！,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.4,zu,,translated,Le nkalankala epinki ilethe impilo eyengeziwe eNkosini yakho. Yithinte ukuze ihambise inhliziyo iqonde kuyo!,This pink crab is bringing your King an extra life. Tap it and it carries the heart right over to him!,"Walkthrough step 4 of 10: the pink helper crab, which carries an extra life to the King. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,af,,translated,Die reënboog-2×-krap verdubbel jou volgende regte antwoord. Tik daarop en hy dra die muntstuk na jou Koning toe!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,am,,translated,የቀስተ ደመና 2× ሸርጣን ቀጣዩን ትክክለኛ መልስህን እጥፍ ያደርገዋል። ነካ አድርገውና ሳንቲሙን ወደ ንጉሥህ ያድርስ!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,ar,,translated,سلطعون قوس قزح 2× يضاعف إجابتك الصحيحة التالية. اضغط عليه ليحمل العملة إلى ملكك!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,as,,translated,"ৰামধেনু 2× কেঁকোৰাই তোমাৰ পৰৱৰ্তী শুদ্ধ উত্তৰটো দুগুণ কৰে। ইয়াত টেপ কৰা, ই মুদ্ৰাটো তোমাৰ ৰজাৰ ওচৰলৈ লৈ যাব!",The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,az,,translated,Göyqurşağı rəngli 2× xərçəng növbəti düzgün cavabını ikiqat edir. Ona toxun və sikkəni Kralına aparsın!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,be,,translated,"Вясёлкавы краб 2× падвойвае твой наступны правільны адказ. Націсні на яго, і ён даставіць манету твайму Каралю!",The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,bg,,translated,Дъговият рак 2× удвоява следващия ти верен отговор. Докосни го и той ще занесе монетата на твоя Крал!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
